Row Labels,Accessories,ACE,Advanced Signal Conditioning Modules,Analog Inspection & Test,ANT-5,Attenuators & Backreflector Modules,Benchtop Inspection,BrightJack,CA product,Calibration Plan,Calibrations,CapacityAdvisor Held,CellAdvisor,Certifier,CleanBlast,Common Product,Converged Assurance Support,CT-650,CT-650SM,Digital Inspection & Test,Direct View FM,Dispersion modules,DSAM,DSAM 2300/3300,DSAM Upgrades,DSAM-6300,DTS,EA Support,Education,Ethernet Network Management Tools,Extended Warranty,FIT Generic,FST-2000,FST-2207/2209 DS1,FST-2310,FST-2310-DS3,FST-2310-OC12,FST-2310-OC3,FST-2802 G,GigaStor,HCU1500,HST-3000 SIMs,HST-3000C,HST-3000C-CE,JMEP,Legacy Wireline Services,Location Intelligence Product,Location Intelligence Services,MAP Standalone Switches,"MAP-200 Chassis, Accessories & Software",Misc Hardware,MS-1200D,MTS-5100e,NC Ethernet TT,NetAnalyst Test Management Software,NI - Maintenance,NIMS,nTAPs,Observer,ONT-Jitter,ONX-580,Optical Switch Modules,ORS,OSA,OST,OTDR - FiberComplete modules,Other - Cable,Other - Solutions Classic,PacketPortal SW & Solutions,Passive Chassis,Passive Plug-ins,PathTrak,PI Product,Polatis Cross Connects,Probe Tips,PT Hardware,PT SART,PT SART Support,PT Services,QT-600-10,QT-600-2,RANAdvisor Product,RANAdvisor Services & Support,RCATS Product,Repair,Replacement Parts,RPM2000,RPM-3000,RSAM,SDA,SDA-5000,SDA-5500,SMART Handhelds,SmartClass ADSL,SmartClass E1,SmartClass Ethernet,SMARTClass Fiber,SmartClass HOME,SmartClass Triple Play,SmartID,SmartPocket Handhelds,"Source, EDFA & BBS Modules",Spare Parts,StrataSync,Support Plans,Swept Wavelength Systems,T3AS,TB/MTS 4000 Platform,TB/MTS 8000 Platform,TB/MTS-2000 Platform,TB/MTS-6000 Platform,TB-6000A Transport Module,T-BERD 8000,T-Berd/MTS-5800,Test Devices,Test Productivity Pack,TestPad 2000,TrueSpeed,Ultra FED,Volicon,VSA,VSE-1100,WiFi Smart Accessory,WR 10G Trans/Regen,WR 2.5G Trans/Regen,WR Amplification,WR Common,WS 10G Trans/Regen,WS 2.5G Trans/Regen,XGIG - Ethernet 10G,XGIG - FC 16G,XGIG - Other,XGIG 5k - SAS/SATA 12G,Grand Total
TELECOM ARGENTINA,3.757641145,3.785561962,2,4.419786096,3.23396051,2,2,4.679403102,6.040816327,3.23396051,3.921590818,3.254416961,3.638509604,3.322981366,3.629810408,6.267554929,4.992083818,3.273489182,0,0,0,0,4.015464129,3.23396051,2.282051282,4.979012825,4.994490656,3.346057504,4.117028061,4.967479675,0,4.989162151,4.08152661,7,4.983193277,3.618115746,7,3.965829974,3.731707317,3.724409449,3.842769732,3.82675996,4.165865722,4.28298932,3.23396051,6.039215686,0,0,3.23396051,2,3.73553719,0,4.96,4.994490656,0,3.720930233,0,4.000401721,0,2,4.126400022,2,3.73553719,4.989162151,2,3.989663239,0,3.23396051,2.198331497,0,3.23396051,3.377906977,3.23396051,7,3.688855698,6.384615385,4.984005633,0,6.040816327,3.982597055,3.470588235,4.481503403,4.285040016,4.562459266,4.040596498,2.198331497,2.198331497,2.748743719,2.190766976,2.333333333,3.160583942,0,4.980477223,3.731707317,3.269102848,3.732980121,3.369951669,5,5,3.018691589,4.989162151,3.23396051,0,4.317691068,4.434933678,0,4.994490656,7,6.038461538,4.424242424,0,0,0,0,3.696161896,2.198331497,4.991452991,3.724409449,4.024133904,6.040816327,4.994490656,2.714285714,4.994490656,0,3.23396051,2.198331497,4.382862929,4.994490656,4.502963256,4.991452991,2,3.241543269,4.983193277,443.8312125
TELECOM SVCS OF TRINIDAD & TOBAGO (TSTT),4.146452289,3,0,4.141881699,0,0,7,3,5.352941176,0,3,3,3,4.289804952,7,5.926862379,4.591803721,3,0,4.111597325,0,0,3.792122739,3,4.615384615,4.576839566,3,3,5.208955224,0,0,4.382621219,3,0,3,3,0,3,3,7,4.203084833,0,0,3.508632502,3,0,0,0,3,0,7,0,0,3,0,7,0,3,0,0,4.432896751,0,7,3,0,3.839872747,0,3,4.6,0,3,3,3,0,3.883051558,3,0,0,0,3,3,4.416149068,3,3,3,4.632653061,4.632653061,3,3.968503937,4.563517915,3,0,4.584097859,3,4.056254136,0,3,3,3,5.016,4.061303017,7,0,4.522938402,0,0,3,0,3,3,3,4.375927328,3.87163233,4.240101095,3.867156654,4.6,3,3,3.428349569,0,3,4.89010989,3,0,3,4.6,4.584097859,3,3,3,0,4.551581843,3,360.0678323
TELECOM TECHNOLOGY,2,0,0,0,0,1.580645161,0,0,0,0,0,1.4,1.694736842,0,0,0,2,2,2,2,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408163265,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,2,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1.421052632,0,46.9045979
TELOS,4,4,0,4,4,0,0,4,4,4,4,4,4,0,4,0,4,4,0,4,0,0,4,4,0,4,4,4,2.666666667,4,0,4,3.395348837,4,2.372881356,4,4,4,0,0,4,4,4,4,4,4,0,0,4,0,0,0,4,4,0,0,0,2.717948718,0,0,4,0,0,4,0,4,0,4,0,0,4,0,4,4,4,2.702702703,4,0,4,4,4,4,4,2.666666667,4,0,0,0,0,2,0,0,4,0,4,4,4,0,0,0,4,4,0,4,0,0,4,4,4,4,0,0,4,4,4,0,2.350877193,0,4,4,4,0,4,0,4,0,4,4,4,2.350877193,0,2.781609195,2.372881356,312.3784599
TELUS COMMUNICATIONS,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,80.5
TERRABIT NETWORKS,15.05036343,17.60046815,9.923076923,14.90390231,19.64819945,9.924242424,11.53490651,24.85365854,35,24.88429752,19.29863154,24.85365854,35,17.55298417,12.98916968,22.4685645,24.03403924,19.60314716,0,0,9,0,11.98104356,17.11825193,17.39832794,11.08368361,15.2754491,19.62527914,19.68650383,11,4,16.09969902,25.86956522,0,11,22.23891598,0,24.824,24.85365854,24.79527559,0,19.51125322,19.65081202,18.60582671,24.88429752,23.15642458,28.72727273,28.72727273,24.88429752,10.27083333,24.88429752,0,9.597156398,15.2754491,0,24.76744186,0,24.76744186,0,11,21.21028412,9.923076923,24.88429752,19.62527914,9.923076923,19.75558036,36,19.64819945,16.60149773,0,17.11825193,0,24.88429752,0,0,35,19.60314716,0,35,35,22.80399619,17.30654525,14.50815536,16.40205495,15.3790629,17.11825193,17.11825193,0,18.42612778,15.81924333,16.97432109,4,20.88954888,27.42319011,24.07541999,25.5864263,16.50497839,35,35,15.28025478,19.62527914,24.88429752,0,12.08541368,19.33417061,0,19.64819945,0,23,24.33333333,0,21.71331036,21.5089118,0,16.58323335,16.60149773,11,24.68614654,19.99912816,35,15.2754491,17.87404162,19.64819945,0,17.11825193,16.60149773,20.28825623,19.64819945,21.79096662,11,7.644310475,10.2815534,6.959349593,2167.608856
TESCOM,2.521880065,2.283185841,3,2.495652174,3,3,3,2,2,0,2.700456621,2.370967742,2,2,2.5,2.486238532,2.223880597,2.47260274,3,2.503620649,0,2.368852459,2.64842615,3,3,2,0,2.279635258,2.373015873,3,3,2,2.378787879,2.368852459,2.544378698,2.370967742,2.368852459,3,2.370967742,0,2.589704383,2.257162347,2.1971113,0,2.368852459,0,0,0,2.368852459,3,0,3,2.715328467,0,0,0,0,2.550561798,0,3,2,3,0,3,3,2,0,2.368852459,3,3,3,3,2.368852459,3,2.450374065,3,3,0,3,2,0,2.70907195,3,2.47260274,0,0,0,3,2.373015873,2.652173913,3,3,2.373015873,2.370967742,2.163265306,0,2.376923077,2,2,0,2,3,0,2.444691495,2,3,2.368852459,0,2,2,3,2.430093209,2.396103896,2.304878049,2.514925373,3,2.368852459,2.375,2,3,0,0,2.368852459,3,3,3,2,2.368852459,2.368852459,2.368852459,3,2.843813387,2.544378698,271.4249092
TESSCO TECHNOLOGIES,0,30.83070469,121.3539967,60.64299109,62.58387569,24.93409458,90.55681166,28.15136749,22.04023732,42.98077459,30.2296065,14.63831404,0,37.44208612,75.93797732,15.73697335,31.13896648,21.22306143,4,0,158.0983607,3.991071429,27.30934358,12.49815182,8.555073664,25.04491004,44.20116757,31.89952253,19.17839593,16.82113821,3,0,13.45495756,4.532608696,8.161551534,36.15721831,4.532608696,12.70134041,13.62196967,18.34001777,22.62755956,0,0,0,15.26660776,17.41176471,1,1,15.26660776,101.225834,17.91549296,0,42.9122718,44.20116757,0,18.46840693,0,22.71402701,0,37,33.07880232,121.3539967,17.91549296,43.93619996,121.3539967,33.17833857,0,20.50442189,34.5698811,1,12.49815182,29.25854454,15.26660776,3,0,28.40686985,23.49066477,0,10.89828109,8.71781615,8.331867947,0,22.52115646,25.86063892,42.41531915,12.68345956,12.68345956,46.41426098,28.95966673,29.11258447,11.22684086,3,33.06189188,11.9255458,27.57118037,16.7536374,50.83358496,31.68405934,35.87492927,18.16380366,0,12.53016104,0,0,0,0,37.7829202,3,48.08376791,21.54464834,55.90909091,0,30.02679608,0,0,34.5698811,8.120858291,39.17001183,34.0869497,10.89828109,44.20116757,8.482546781,49.51672908,1,12.49815182,34.5698811,42.68244682,49.51672908,40.63085719,8.120858291,27.8502756,39.80921941,7.286285734,3262.925456
TEST EQUITY,5.595003137,4,4,6.051953365,4,4,5.212380473,4,15,4,4,4,0,8.955483936,5.295887663,12.93739753,9.839073416,4,0,0,4,0,6.664105562,4,15,9.738967669,4,4,9.787835926,4,0,9.155966331,4,0,4,4,0,4,4,11.72115385,7.610156903,6.710390748,7.133711135,6.61624642,4,0,0,0,4,4,11.85714286,0,4,4,0,11.67924528,0,4,0,4,7.53599896,4,11.85714286,4,4,6.793865031,0,4,9.892857143,0,4,4,4,0,0,0,4,0,0,0,0,6.51223491,4,4,4,10.015625,10.015625,4,7.888743776,11.29591837,0,0,10.64748201,4,9.692307692,4,4,0,0,15,7.806711946,11.85714286,0,8.134380454,0,0,4,0,4,4,0,7.206082687,6.431586602,7.419518757,5.481829026,9.892857143,4,4,6.728682171,0,4,15,4,0,4,9.892857143,10.33018868,4,4,4,4,6.783050145,4,628.6747906
THE CABLING TEAM,3,3,3,3,3,3,3,0,0,0,3,3,0,0,3,3,3,3,3,3,0,3,3,3,3,0,0,3,3,0,3,0,2.012048193,3,3,3,3,1.141176471,3,0,3,3,3,3,3,0,0,0,3,3,0,3,3,0,0,0,0,3,0,3,0,3,0,3,3,0,0,3,3,3,3,3,3,3,3,3,3,0,3,0,0,3,3,1.378947368,0,0,0,3,3,3,3,3,3,3,3,0,3,0,0,0,0,3,0,3,0,3,3,0,0,0,3,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,0,3,3,3,3,3,3,262.532172
TIANJIN HENGFENG NETWORK,4,0,0,0,0,0,7.214642263,0,0,0,8.589641434,0,0,8.781954887,0,4,0,0,0,9.179856115,0,0,6.035735323,7.786542923,6.902175598,4,4,0,4,0,4,4,0,0,0,0,0,0,0,0,0,9.505882353,8.661870504,4,0,6.676579926,13.27272727,13.27272727,0,0,0,0,0,4,0,0,0,0,0,0,8.518969555,0,0,0,0,0,16,0,6.116731518,0,7.786542923,0,0,0,7.679696395,0,0,0,0,0,8.551724138,0,0,0,7.235462873,6.829824127,6.829824127,0,7.669064748,0,6.419551935,4,11.14606742,13.17647059,0,13.17647059,7.705308776,0,0,4,0,0,0,5.872895495,4,0,0,0,0,16,0,4,4,4,8.913385827,6.116731518,0,13,0,0,4,6.881878411,0,0,7.786542923,6.116731518,0,0,0,0,4,0,4,383.4102113
TIME WARNER CABLE,61.05121465,49.35557668,89.76190476,30.37793569,30.44952414,71.53170249,63.79024445,17.68912438,41.12529262,15.67125785,0,28.06245993,15.26941257,123.7500474,35.20247154,81.14340652,46.9559934,25.04706472,26.40449438,0,0,46.72261644,0,0,0,126.519919,47.77085631,14.20945666,55.36847967,82.88299529,144.3404814,76.36546428,40.8303339,45.23961716,123.9929866,54.53800293,45.23961716,30.70956036,58.96272696,25.31937614,0,93.31872555,0,73.41806036,27.86045723,0,383.4146183,383.4146183,27.86045723,89.76190476,25.1283697,183,72.56375315,47.77085631,23.71428571,25.37392241,0,32.86915854,0,89.76190476,0,89.76190476,25.1283697,63.66597636,89.76190476,22.56572544,470,18.74856449,55.34299499,89.95833333,0,0,27.86045723,78.05645161,83.76120031,24.03569488,34.07956635,0,16.69402476,10.5870009,0,74.28557447,75.50147901,71.27539752,0,0,0,0,91.99848463,100.5191962,0,188.6010213,146.7681707,266.0041493,23.41063544,137.7917594,88.2715392,22.97765131,24.64243985,0,19.63222428,32.84166563,0,0,69.18822646,183,91.93389734,14,19.45879354,91.81082793,55.94845361,0,0,0,0,55.34299499,114.4946127,228.1109527,52.88147445,16.69402476,47.77085631,0,47.17665311,89.95833333,0,55.34299499,18.98382137,47.17665311,50.77365799,114.4946127,178.4710071,73.52103259,181.0719825,7913.018132
TRA SOLUTIONS,11,11,0,0,0,0,2,0,0,0,11,0,0,11,0,4.5,0,0,0,11,0,0,0,11,4.479591837,11,11,0,11,0,11,11,0,0,11,11,0,0,0,0,10.10155979,11,11,11,0,2,11,11,0,0,0,0,11,11,0,0,0,0,0,0,11,0,0,11,0,0,0,0,2.710526316,0,11,7.486631016,0,0,11,0,0,0,0,0,0,0,11,11,11,3.5,3.5,4.621359223,4.29787234,0,6.966804979,11,11,11,0,11,11,0,0,0,0,0,0,11,11,0,11,0,0,0,0,11,0,11,11,2.710526316,11,11,11,0,11,2,11,0,11,2.710526316,0,11,11,11,11,0,11,602.5853981
TRACE SYSTEMS,2.34424677,1.512195122,0,2.483870968,0,0,0,2.180327869,0,0,1,1.923076923,1.926470588,1.883194279,1,4,4,1.458708095,0,2.722488038,0,0,2.737203317,0,0,4,1,1.879310345,1.458708095,0,0,1.81186686,2.71,1,4,1.81186686,1,4,4,0,3.048780488,0,3.116724739,2.855040152,1.9,0,0,0,1.9,0,0,0,1,1,0,0,0,1.982758621,0,0,2.564417178,0,0,1.437956204,0,0,0,1.415384615,4,0,0,4,1.9,0,2.579291553,1,0,0,0,1.944444444,1.635844156,4,1,4,2.572532056,0,0,4,4,4,0,0,1.499133449,4,2.285714286,1,2.647940075,1.879310345,2.724137931,0,1.523194363,0,0,2.268394465,2.458333333,0,4,0,0,1.982758621,0,1.994759542,2.269230769,2.491930061,2.624521326,4,4,4,2.971031286,0,1,0,1.613636364,0,0,4,1.556440281,1.613636364,2.090909091,4,0,4,4,199.1917203
TRIANGLE COMMUNICATIONS,8.876157744,11.31989561,2,9.410946336,2,2,2,5.423937723,19.94117647,0,24.4197731,14.68792348,4.674418605,11.61484054,2.291845494,10.41107758,10.49896802,3.749726537,0,9.478332853,2,3,12.41614153,35,35,9.779606751,21.8,8.669309108,4.008061034,0,0,11.7309417,4.896149358,3,14.68792348,9.672905459,3,6,5.438669439,0,12.5216781,0,0,0,14.68586387,0,0,0,14.68586387,2,0,0,2.391304348,21.8,0,0,0,14.69289296,0,0,11.40665151,2,0,20.70116054,2,12.05787548,0,4.023529412,15.37288136,0,35,14.39804577,14.68586387,0,0,35,2,0,0,12.27330668,14.60424528,3.715960202,12.09090909,9.565638767,9.089544516,35,35,12.53190578,13.69987677,12.33005691,35,0,13.43164196,5.438669439,13.64085023,0,9.014285276,11.00896287,11.95266588,16.16494845,12.53321289,0,0,12.43747189,12.58219977,0,9.610169492,0,9.710090361,16.40747641,6,11.75936052,11.8371545,12.03022228,9.699521152,15.37288136,14.68586387,9.779606751,0,0,21.8,35,9.610169492,0,35,15.37288136,10.18891831,9.610169492,7.782467836,14.68586387,2,10.63028136,14.68792348,1232.689714
TRUVISTA COMMUNICATIONS,3,3,3,3,3,3,2.226666667,0,0,0,2.31092437,3,0,0,3,3,3,3,3,3,0,3,2.516580104,1.188235294,1.412371134,0,0,3,3,3,3,0,3,3,3,3,3,3,3,0,1.912896691,3,3,3,3,1,0,0,3,3,0,3,3,0,0,0,0,3,0,3,1,3,0,3,3,0,0,3,1.188235294,3,1.188235294,1.275071633,3,3,2.486725664,3,3,0,3,0,1,3,3,3,0,1,1,0,1.224719101,1.367346939,1.862745098,3,3,3,3,0,1.85106383,0,0,1,0,3,0,2.190765492,0,3,3,0,0,0,3,3,2.043701799,3,3,1.188235294,3,3,0,3,0,1,3,3,1.188235294,1.188235294,0,3,3,3,3,3,3,248.8109903
TULSAT,2,3.5625,0,4,0,0,0,0,0,0,2.769230769,0,0,2.806818182,0,2,0,0,0,2,0,0,0,3.627906977,3.448979592,2.95890411,2,0,2,0,3.627906977,2,0,0,2,2,0,0,0,0,2.409906063,2,2,2,0,4,2,2,0,0,0,0,3.574468085,2,0,0,0,0,0,0,3.176470588,0,0,2,0,0,0,0,3.627906977,0,3.627906977,2.789189189,0,0,2,0,0,0,0,0,4,0,2,2,2.485943775,3.627906977,3.627906977,3.140625,3.465968586,3.479452055,0,3.346153846,2,2,0,3.613636364,2,0,0,0,0,0,0,2.417910448,2.764705882,0,2,0,0,0,0,2,0,2,2,3.627906977,2,2,2,0,2,4,2,0,3.627906977,3.627906977,0,2,2,2,2,0,2,170.8620253
TWOWAY COMMUNICATIONS,9.010765202,7.137096774,0,0,0,2,9.372881356,0,2,0,12.09282831,0,0,11.02780665,0,9.900751285,2,2,0,10.93676193,0,0,0,13.0488485,11.96706138,8.95358224,8.396671914,2,6.538357094,0,8.396671914,6.538357094,0,0,15,9.337423313,0,0,0,0,0,11.49517092,10.87229434,9.223731623,0,17,15.545961,15.545961,0,0,0,0,15,8.396671914,0,0,0,0,0,0,10.97301321,0,0,15,0,2,17,2,13.0488485,0,13.0488485,0,0,0,10.37712026,0,2,0,0,0,17,2,15,15,11.95801551,13.0488485,13.0488485,14.34545698,12.04384999,12.72257232,11.38081621,8.396671914,12.77704661,15.50176678,0,12.95986895,14.63266613,0,0,6.181818182,0,0,0,0,7.914780934,0,15,0,0,17,0,8.083929276,0,8.536624459,11.29388828,13.0488485,15,15.42196532,15,0,8.396671914,11.23352052,15,0,13.0488485,13.0488485,0,15,15,15,6.554422264,0,9.775937228,812.5400185
UNITED STATES MARINE CORPS,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,4,0,1,3.114754098,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,3.347826087,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,79.46258019
UNWIRED BROADBAND,8.730612245,12,0,7.718670077,12,0,3,12,6.189873418,12,12,12,12,6.282352941,7.516728625,5.748502994,7.788990826,12,0,9.323529412,0,0,8.086956522,12,7.852173913,6.282352941,12,12,7.821428571,0,0,6.222222222,12,0,0,12,0,12,12,6.282352941,7.200972447,8.970731707,8.841302136,9.251908397,12,12,0,0,12,0,6.189873418,0,0,12,0,6.310344828,0,12,0,0,9.352941176,0,6.189873418,12,0,8.829959514,0,12,6.189873418,0,12,12,12,0,8.808510638,12,12,0,12,12,12,8.288135593,12,12,12,7.788990826,7.788990826,12,6.253012048,6.337078652,12,0,4.956521739,12,7.923076923,12,12,12,12,6.943462898,7.894736842,6.189873418,0,7.304347826,0,0,12,0,12,0,0,9.461538462,10.11588785,0,9.244111349,6.189873418,0,12,9.086705202,12,12,7.235294118,12,0,12,6.189873418,6.253012048,12,12,0,0,3,0,923.4275622
US CELLULAR,59,0,0,0,0,45.58064516,0,0,0,0,0,39.8,49.23157895,0,0,0,59,59,59,59,0,0,0,0,0,0,0,59,59,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.06122449,0,0,0,0,0,0,0,0,0,0,39.8,0,0,0,59,0,0,0,0,0,0,59,59,59,0,59,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,59,40.47368421,0,1370.947133
UTILITY SALES,4.960961433,4.501540163,2,5.35828877,4.45284357,2,2,6.438719812,7.918367347,4.45284357,4.891711463,4.475382803,5.363573247,5.527950311,4.198269044,6.686427579,7.355995343,4.496389282,0,0,0,0,5.275184146,4.45284357,4.564102564,6.369218811,6.385870152,4.830212301,5.539540816,4.37398374,0,6.380158399,5.424335651,6,4.386554622,5.746392405,6,4.77574203,6.617886179,6.598425197,5.218707138,5.495880289,5.956000005,5.957760574,4.45284357,7.921568627,0,0,4.45284357,2,6.628099174,0,4.368,6.385870152,0,6.589147287,0,4.809232881,0,2,6.042472319,2,6.628099174,6.380158399,2,5.044574834,0,4.45284357,4.027388635,0,4.45284357,5.674418605,4.45284357,6,4.989194021,7.230769231,6.3746102,0,7.918367347,5.737617135,4.901960784,5.996054059,5.366509337,5.071909624,5.035851365,4.027388635,4.027388635,5.497487437,3.734245237,4.666666667,6.321167883,0,5.57483731,6.617886179,5.476426233,4.454581679,4.786493343,10,10,6.037383178,6.380158399,4.45284357,0,5.641375313,6.175325742,0,6.385870152,6,7.923076923,3.939393939,0,0,0,0,5.038506932,4.027388635,4.393162393,6.598425197,5.957181783,7.918367347,6.385870152,5.428571429,6.385870152,0,4.45284357,4.027388635,5.975193014,6.385870152,6.480442513,4.393162393,2,3.206357832,4.386554622,590.3753066
VALUE TESTERS,0,7.006071236,9.924242424,5.720687672,6.986498786,10.29496403,8.252037439,10.29496403,1,6.986498786,7.040031397,6.991608392,1,0,7.162861367,5.503071034,5.383495677,6.996569468,0,0,1,1,6.247162456,10.2919708,1,4.123355602,6.986498786,6.991608392,6.996569468,20,0,4.399655756,8.540711848,0,20,4.418552328,0,20,10.29496403,20,6.452826548,6.19052768,6.072685994,6.950340408,6.986498786,0,1,1,6.986498786,13.21428571,20,0,5.485895339,6.986498786,0,20,0,4.524256013,0,20,8.345183649,9.924242424,20,6.991608392,9.924242424,6.930789249,0,6.986498786,6.986498786,1,10.2919708,9.52442672,6.986498786,0,6.236080658,1,10.29787234,0,0,0,1,6.669005355,5.468794773,12.15843603,6.718826646,10.2919708,10.2919708,0,8.311052166,1,0,0,4.190391049,7.090909091,5.425390325,20,4.422528971,1,1,2.105691057,5.076962583,10.2919708,0,6.446364232,6.458970685,0,6.986498786,0,1.881802972,8.666666667,1,8.728970145,9.224090249,7.990491939,0,6.986498786,20,5.482169156,4.763749777,0,6.986498786,2.221238938,6.986498786,1,10.2919708,6.986498786,2.095512083,6.986498786,8.306760204,20,10.3006993,10.26392299,20,841.6671516
VERIZON,0,6.978269624,19.15497553,14.84030299,10.8000553,8.629008631,16.0174178,4.008719069,9.260367405,9.27952427,0,7.206212815,8.693060071,6.873499593,13.00181535,7.599288538,12.66583291,6.902563861,1,0,24.8852459,1.788235294,0,3.519384914,3.995317166,6.910386623,0,10.08064192,9.325169546,4.641424675,2,11.29728789,7.69814792,4.115321252,2.94589035,0,4.115321252,8.461668071,2.720449078,16.34645669,0,11.06774465,0,11.65734242,7.255193946,0,1.694270789,1.694270789,7.255193946,16.01283148,16.41322314,0,8.41831271,0,0,16.3255814,0,5.05797084,0,6,11.51636963,19.15497553,16.41322314,8.579940716,19.15497553,0,0,9.506133689,8.394813179,1,3.519384914,7.194992554,7.255193946,10,0,0,3.521647838,1,2.457229372,0,7.553208421,14.67224206,10.60431492,6.354311667,9.523603984,4.098761868,4.098761868,9.238320888,7.927249367,4.815056939,4.136934973,2,5.933442154,2.575973958,10.29355293,6.812007645,11.29130298,8.196346725,9.247984964,6.250351428,11.18291091,11.18464891,0,0,11.37542706,0,13.03793934,10,10.49462965,5.148506211,2.833001196,0,11.54693066,0,0,8.394813179,2.736245507,10.06255347,11.86926268,2.457229372,0,5.023582138,13.03793934,1,3.519384914,8.394813179,13.69004986,13.03793934,6.036324496,2.736245507,8.446254132,8.775152293,2.767129633,879.6907211
VERIZON WIRELESS,0,66.81749655,82.56364059,110.7546348,135.847126,47.7326138,98.99034502,96.76893291,115.6098851,139.2349176,90.73400876,51.36853598,0,68.24010661,103.1307595,146.4911525,100.1053885,0,4.656550134,0,146.1147541,46.90170977,79.09096323,114.6563168,94.01500847,93.74358722,81.80549944,0,0,59.77034606,29.09090909,72.47581093,111.1457623,49.1631432,48.95047418,79.61637883,49.1631432,124.7057197,92.43742306,124.731207,78.18230405,0,93.95250497,0,52.22278527,108.0629167,146,146,52.22278527,58.16126219,121.5818357,3,62.92077736,81.80549944,36,125.6516703,0,66.92916003,0,6.142857143,0,82.56364059,121.5818357,62.54434307,82.56364059,0,0,0,81.60739358,79.46527778,114.6563168,92.01016556,52.22278527,151.4112903,0,107.7740014,89.07302107,0,111.4793138,0,0,0,42.11571158,79.94168008,0,103.2891418,103.2891418,97.06278878,72.48903209,70.55139787,90.50897563,34.98,53.29653033,98.90097431,80.30693266,88.12820883,90.44402951,66.13404675,68.05226983,121.4827587,82.16263274,133.1864756,0,0,128.3987999,3,121.9867755,242,0,41.20560919,9.937199415,0,0,0,0,81.60739358,55.14605804,58.35547969,85.54068388,111.4793138,81.80549944,94.35739799,68.65029284,79.46527778,114.6563168,81.60739358,70.87592215,68.65029284,76.58710733,55.14605804,47.44903136,62.74394564,48.12102601,8889.509238
WALKER & ASSOCIATES,4.643994211,4.462809917,5,4.69924812,4.459459459,5,5,4,4,4,4,4,4,4.461538462,4.783209352,4.218867925,4.294797688,4.460869565,0,4.517910947,5,0,4.546875,4,4,4.461538462,4.459459459,4.460176991,4.295454545,0,0,4.565217391,4,0,0,4.357894737,0,4,4,4,4.537757437,4.451164691,4.439490446,4.441039926,4,4,0,0,4,5,4,0,5,4.459459459,0,4,0,4,0,0,4.273631841,5,4,4.460176991,5,4.386666667,0,4.459459459,4.459459459,0,4,4.525423729,4,0,0,4,4.460869565,0,4,4,4,4.577836412,4.730909091,4.460869565,4.595818815,4,4,4.538461538,4.634730539,4.462809917,4,0,4.461538462,4,4.29281768,4,4.612082671,4,4,4,4.460176991,4,0,4.499009901,4.335463259,0,4.459459459,0,4.461538462,0,0,4.251652262,4.222727273,0,4.598987342,4.459459459,0,4.461538462,4.492957746,4,4.459459459,4,4.459459459,0,4,4.459459459,4.565836299,4.459459459,4.294797688,0,5,5,0,448.273239
