"","user","item","rating"
"8148","TULSAT","Location Intelligence Product",2
"8269","TULSAT","Location Intelligence Services",2
"9003","TULSAT","MTS-5100e",3.57446808510638
"9198","TULSAT","NC Ethernet TT",2
"9834","TULSAT","ONX-580",3.17647058823529
"10313","TULSAT","OSA",2
"11094","TULSAT","PacketPortal SW & Solutions",3.62790697674419
"11423","TULSAT","Passive Plug-ins",3.62790697674419
"11624","TULSAT","PathTrak",2.78918918918919
"12101","TULSAT","Probe Tips",2
"12910","TULSAT","QT-600-2",4
"13316","TULSAT","RANAdvisor Services & Support",2
"13541","TULSAT","RCATS Product",2
"13704","TULSAT","Repair",2.4859437751004
"13894","TULSAT","Replacement Parts",3.62790697674419
"14091","TULSAT","RPM-3000",3.140625
"14285","TULSAT","RPM2000",3.62790697674419
"14502","TULSAT","RSAM",3.46596858638743
"14718","TULSAT","SDA",3.47945205479452
"15024","TULSAT","SDA-5500",3.34615384615385
"15232","TULSAT","SMART Handhelds",2
"15439","TULSAT","SmartClass ADSL",2
"15807","TULSAT","SmartClass Ethernet",3.61363636363636
"16027","TULSAT","SMARTClass Fiber",2
"16979","TULSAT","StrataSync",2.41791044776119
"17153","TULSAT","Support Plans",2.76470588235294
"17581","TULSAT","T-Berd/MTS-5800",2
"17788","TULSAT","T3AS",2
"17967","TULSAT","TB-6000A Transport Module",2
"18619","TULSAT","Test Devices",2
"18831","TULSAT","Test Productivity Pack",3.62790697674419
"19033","TULSAT","TestPad 2000",2
"19243","TULSAT","TrueSpeed",2
"19434","TULSAT","Ultra FED",2
"19771","TULSAT","VSA",2
"19943","TULSAT","VSE-1100",4
"20155","TULSAT","WiFi Smart Accessory",2
"20483","TULSAT","WR 2.5G Trans/Regen",3.62790697674419
"20702","TULSAT","WR Amplification",3.62790697674419
"21077","TULSAT","WS 10G Trans/Regen",2
"21293","TULSAT","WS 2.5G Trans/Regen",2
"21494","TULSAT","XGIG - Ethernet 10G",2
"21695","TULSAT","XGIG - FC 16G",2
"22091","TULSAT","XGIG 5k - SAS/SATA 12G",2
"157","TWOWAY COMMUNICATIONS","Accessories",9.01076520221123
"364","TWOWAY COMMUNICATIONS","ACE",7.13709677419354
"1077","TWOWAY COMMUNICATIONS","Attenuators & Backreflector Modules",2
"1261","TWOWAY COMMUNICATIONS","Benchtop Inspection",9.37288135593221
"1588","TWOWAY COMMUNICATIONS","CA product",2
"1923","TWOWAY COMMUNICATIONS","Calibrations",12.0928283141881
"2485","TWOWAY COMMUNICATIONS","Certifier",11.0278066530895
"2870","TWOWAY COMMUNICATIONS","Common Product",9.90075128509292
"3092","TWOWAY COMMUNICATIONS","Converged Assurance Support",2
"3314","TWOWAY COMMUNICATIONS","CT-650",2
"3579","TWOWAY COMMUNICATIONS","Digital Inspection & Test",10.9367619326608
"4142","TWOWAY COMMUNICATIONS","DSAM-6300",8.95358224016145
"4354","TWOWAY COMMUNICATIONS","DSAM 2300/3300",13.0488484973665
"4559","TWOWAY COMMUNICATIONS","DSAM Upgrades",11.9670613820394
"4754","TWOWAY COMMUNICATIONS","DTS",8.39667191364965
"4975","TWOWAY COMMUNICATIONS","EA Support",2
"5206","TWOWAY COMMUNICATIONS","Education",6.53835709436524
"5489","TWOWAY COMMUNICATIONS","Extended Warranty",8.39667191364965
"5694","TWOWAY COMMUNICATIONS","FIT Generic",6.53835709436524
"6204","TWOWAY COMMUNICATIONS","FST-2310",15
"6418","TWOWAY COMMUNICATIONS","FST-2310-DS3",9.33742331288343
"7366","TWOWAY COMMUNICATIONS","HST-3000 SIMs",11.4951709169832
"7549","TWOWAY COMMUNICATIONS","HST-3000C",10.8722943384359
"7725","TWOWAY COMMUNICATIONS","HST-3000C-CE",9.2237316231058
"8032","TWOWAY COMMUNICATIONS","Legacy Wireline Services",17
"8149","TWOWAY COMMUNICATIONS","Location Intelligence Product",15.5459610027855
"8270","TWOWAY COMMUNICATIONS","Location Intelligence Services",15.5459610027855
"9004","TWOWAY COMMUNICATIONS","MTS-5100e",15
"9199","TWOWAY COMMUNICATIONS","NC Ethernet TT",8.39667191364965
"9835","TWOWAY COMMUNICATIONS","ONX-580",10.973013208553
"10314","TWOWAY COMMUNICATIONS","OSA",15
"10646","TWOWAY COMMUNICATIONS","OTDR - FiberComplete modules",2
"10671","TWOWAY COMMUNICATIONS","Other - Cable",17
"10876","TWOWAY COMMUNICATIONS","Other - Solutions Classic",2
"11095","TWOWAY COMMUNICATIONS","PacketPortal SW & Solutions",13.0488484973665
"11424","TWOWAY COMMUNICATIONS","Passive Plug-ins",13.0488484973665
"12102","TWOWAY COMMUNICATIONS","Probe Tips",10.3771202639892
"12488","TWOWAY COMMUNICATIONS","PT SART",2
"12911","TWOWAY COMMUNICATIONS","QT-600-2",17
"13108","TWOWAY COMMUNICATIONS","RANAdvisor Product",2
"13317","TWOWAY COMMUNICATIONS","RANAdvisor Services & Support",15
"13542","TWOWAY COMMUNICATIONS","RCATS Product",15
"13705","TWOWAY COMMUNICATIONS","Repair",11.9580155094044
"13895","TWOWAY COMMUNICATIONS","Replacement Parts",13.0488484973665
"14092","TWOWAY COMMUNICATIONS","RPM-3000",14.3454569828123
"14286","TWOWAY COMMUNICATIONS","RPM2000",13.0488484973665
"14503","TWOWAY COMMUNICATIONS","RSAM",12.0438499902843
"14719","TWOWAY COMMUNICATIONS","SDA",12.7225723217387
"14891","TWOWAY COMMUNICATIONS","SDA-5000",11.3808162103411
"15025","TWOWAY COMMUNICATIONS","SDA-5500",8.39667191364965
"15233","TWOWAY COMMUNICATIONS","SMART Handhelds",12.7770466118292
"15440","TWOWAY COMMUNICATIONS","SmartClass ADSL",15.5017667844523
"15808","TWOWAY COMMUNICATIONS","SmartClass Ethernet",12.9598689494282
"16028","TWOWAY COMMUNICATIONS","SMARTClass Fiber",14.6326661329063
"16459","TWOWAY COMMUNICATIONS","SmartID",6.18181818181818
"17154","TWOWAY COMMUNICATIONS","Support Plans",7.91478093403948
"17582","TWOWAY COMMUNICATIONS","T-Berd/MTS-5800",8.53662445904792
"17789","TWOWAY COMMUNICATIONS","T3AS",15
"17968","TWOWAY COMMUNICATIONS","TB-6000A Transport Module",8.08392927577987
"18118","TWOWAY COMMUNICATIONS","TB/MTS-2000 Platform",17
"18620","TWOWAY COMMUNICATIONS","Test Devices",11.2938882830124
"18832","TWOWAY COMMUNICATIONS","Test Productivity Pack",13.0488484973665
"19034","TWOWAY COMMUNICATIONS","TestPad 2000",15
"19244","TWOWAY COMMUNICATIONS","TrueSpeed",15.4219653179191
"19435","TWOWAY COMMUNICATIONS","Ultra FED",15
"19772","TWOWAY COMMUNICATIONS","VSA",8.39667191364965
"19944","TWOWAY COMMUNICATIONS","VSE-1100",11.2335205183585
"20156","TWOWAY COMMUNICATIONS","WiFi Smart Accessory",15
"20484","TWOWAY COMMUNICATIONS","WR 2.5G Trans/Regen",13.0488484973665
"20703","TWOWAY COMMUNICATIONS","WR Amplification",13.0488484973665
"21078","TWOWAY COMMUNICATIONS","WS 10G Trans/Regen",15
"21294","TWOWAY COMMUNICATIONS","WS 2.5G Trans/Regen",15
"21495","TWOWAY COMMUNICATIONS","XGIG - Ethernet 10G",15
"21696","TWOWAY COMMUNICATIONS","XGIG - FC 16G",6.5544222643159
"22092","TWOWAY COMMUNICATIONS","XGIG 5k - SAS/SATA 12G",9.77593722755013
"158","UNITED STATES MARINE CORPS","Accessories",1
"365","UNITED STATES MARINE CORPS","ACE",1
"700","UNITED STATES MARINE CORPS","Analog Inspection & Test",1
"1423","UNITED STATES MARINE CORPS","BrightJack",1
"2122","UNITED STATES MARINE CORPS","CapacityAdvisor Held",1
"2292","UNITED STATES MARINE CORPS","CellAdvisor",1
"2486","UNITED STATES MARINE CORPS","Certifier",1
"2871","UNITED STATES MARINE CORPS","Common Product",1
"3093","UNITED STATES MARINE CORPS","Converged Assurance Support",1
"3315","UNITED STATES MARINE CORPS","CT-650",1
"3580","UNITED STATES MARINE CORPS","Digital Inspection & Test",1
"3948","UNITED STATES MARINE CORPS","DSAM",1
"4143","UNITED STATES MARINE CORPS","DSAM-6300",1
"4976","UNITED STATES MARINE CORPS","EA Support",1
"5207","UNITED STATES MARINE CORPS","Education",1
"5358","UNITED STATES MARINE CORPS","Ethernet Network Management Tools",4
"5695","UNITED STATES MARINE CORPS","FIT Generic",1
"5874","UNITED STATES MARINE CORPS","FST-2000",3.11475409836066
"6205","UNITED STATES MARINE CORPS","FST-2310",1
"6419","UNITED STATES MARINE CORPS","FST-2310-DS3",1
"6898","UNITED STATES MARINE CORPS","FST-2802 G",1
"7175","UNITED STATES MARINE CORPS","HCU1500",1
"7550","UNITED STATES MARINE CORPS","HST-3000C",1
"7726","UNITED STATES MARINE CORPS","HST-3000C-CE",1
"7913","UNITED STATES MARINE CORPS","JMEP",1
"8603","UNITED STATES MARINE CORPS","MAP Standalone Switches",1
"9518","UNITED STATES MARINE CORPS","nTAPs",1
"9836","UNITED STATES MARINE CORPS","ONX-580",1
"10315","UNITED STATES MARINE CORPS","OSA",1
"10647","UNITED STATES MARINE CORPS","OTDR - FiberComplete modules",1
"10877","UNITED STATES MARINE CORPS","Other - Solutions Classic",1
"11096","UNITED STATES MARINE CORPS","PacketPortal SW & Solutions",1
"11625","UNITED STATES MARINE CORPS","PathTrak",1
"11816","UNITED STATES MARINE CORPS","PI Product",1
"12103","UNITED STATES MARINE CORPS","Probe Tips",1
"12760","UNITED STATES MARINE CORPS","QT-600-10",1
"12912","UNITED STATES MARINE CORPS","QT-600-2",1
"13109","UNITED STATES MARINE CORPS","RANAdvisor Product",1
"13543","UNITED STATES MARINE CORPS","RCATS Product",3.34782608695652
"13706","UNITED STATES MARINE CORPS","Repair",1
"14093","UNITED STATES MARINE CORPS","RPM-3000",1
"14504","UNITED STATES MARINE CORPS","RSAM",1
"14720","UNITED STATES MARINE CORPS","SDA",1
"15234","UNITED STATES MARINE CORPS","SMART Handhelds",1
"15441","UNITED STATES MARINE CORPS","SmartClass ADSL",1
"15638","UNITED STATES MARINE CORPS","SmartClass E1",1
"16029","UNITED STATES MARINE CORPS","SMARTClass Fiber",1
"16179","UNITED STATES MARINE CORPS","SmartClass HOME",1
"16311","UNITED STATES MARINE CORPS","SmartClass Triple Play",1
"16630","UNITED STATES MARINE CORPS","SmartPocket Handhelds",1
"16980","UNITED STATES MARINE CORPS","StrataSync",1
"17155","UNITED STATES MARINE CORPS","Support Plans",1
"17410","UNITED STATES MARINE CORPS","T-BERD 8000",1
"17583","UNITED STATES MARINE CORPS","T-Berd/MTS-5800",1
"17790","UNITED STATES MARINE CORPS","T3AS",1
"17969","UNITED STATES MARINE CORPS","TB-6000A Transport Module",1
"18119","UNITED STATES MARINE CORPS","TB/MTS-2000 Platform",1
"18260","UNITED STATES MARINE CORPS","TB/MTS-6000 Platform",1
"18451","UNITED STATES MARINE CORPS","TB/MTS 8000 Platform",1
"18621","UNITED STATES MARINE CORPS","Test Devices",1
"18833","UNITED STATES MARINE CORPS","Test Productivity Pack",1
"19035","UNITED STATES MARINE CORPS","TestPad 2000",1
"19245","UNITED STATES MARINE CORPS","TrueSpeed",1
"19436","UNITED STATES MARINE CORPS","Ultra FED",1
"20157","UNITED STATES MARINE CORPS","WiFi Smart Accessory",1
"20704","UNITED STATES MARINE CORPS","WR Amplification",1
"20867","UNITED STATES MARINE CORPS","WR Common",1
"21079","UNITED STATES MARINE CORPS","WS 10G Trans/Regen",1
"21295","UNITED STATES MARINE CORPS","WS 2.5G Trans/Regen",1
"21496","UNITED STATES MARINE CORPS","XGIG - Ethernet 10G",1
"21893","UNITED STATES MARINE CORPS","XGIG - Other",1
"22093","UNITED STATES MARINE CORPS","XGIG 5k - SAS/SATA 12G",1
"159","UNWIRED BROADBAND","Accessories",8.73061224489796
"366","UNWIRED BROADBAND","ACE",12
"701","UNWIRED BROADBAND","Analog Inspection & Test",7.71867007672634
"880","UNWIRED BROADBAND","ANT-5",12
"1262","UNWIRED BROADBAND","Benchtop Inspection",3
"1424","UNWIRED BROADBAND","BrightJack",12
"1589","UNWIRED BROADBAND","CA product",6.18987341772152
"1721","UNWIRED BROADBAND","Calibration Plan",12
"1924","UNWIRED BROADBAND","Calibrations",12
"2123","UNWIRED BROADBAND","CapacityAdvisor Held",12
"2293","UNWIRED BROADBAND","CellAdvisor",12
"2487","UNWIRED BROADBAND","Certifier",6.28235294117647
"2660","UNWIRED BROADBAND","CleanBlast",7.51672862453532
"2872","UNWIRED BROADBAND","Common Product",5.74850299401198
"3094","UNWIRED BROADBAND","Converged Assurance Support",7.78899082568807
"3316","UNWIRED BROADBAND","CT-650",12
"3581","UNWIRED BROADBAND","Digital Inspection & Test",9.3235294117647
"3949","UNWIRED BROADBAND","DSAM",8.08695652173913
"4144","UNWIRED BROADBAND","DSAM-6300",6.28235294117647
"4355","UNWIRED BROADBAND","DSAM 2300/3300",12
"4560","UNWIRED BROADBAND","DSAM Upgrades",7.85217391304348
"4755","UNWIRED BROADBAND","DTS",12
"4977","UNWIRED BROADBAND","EA Support",12
"5208","UNWIRED BROADBAND","Education",7.82142857142857
"5696","UNWIRED BROADBAND","FIT Generic",6.22222222222222
"5875","UNWIRED BROADBAND","FST-2000",12
"6420","UNWIRED BROADBAND","FST-2310-DS3",12
"6724","UNWIRED BROADBAND","FST-2310-OC3",12
"6899","UNWIRED BROADBAND","FST-2802 G",12
"7011","UNWIRED BROADBAND","GigaStor",6.28235294117647
"7176","UNWIRED BROADBAND","HCU1500",7.20097244732577
"7367","UNWIRED BROADBAND","HST-3000 SIMs",8.97073170731707
"7551","UNWIRED BROADBAND","HST-3000C",8.8413021363174
"7727","UNWIRED BROADBAND","HST-3000C-CE",9.25190839694656
"7914","UNWIRED BROADBAND","JMEP",12
"8033","UNWIRED BROADBAND","Legacy Wireline Services",12
"8604","UNWIRED BROADBAND","MAP Standalone Switches",12
"8718","UNWIRED BROADBAND","Misc Hardware",6.18987341772152
"9200","UNWIRED BROADBAND","NC Ethernet TT",12
"9332","UNWIRED BROADBAND","NI - Maintenance",6.31034482758621
"9519","UNWIRED BROADBAND","nTAPs",12
"9837","UNWIRED BROADBAND","ONX-580",9.35294117647059
"10100","UNWIRED BROADBAND","ORS",6.18987341772152
"10316","UNWIRED BROADBAND","OSA",12
"10648","UNWIRED BROADBAND","OTDR - FiberComplete modules",8.82995951417004
"10878","UNWIRED BROADBAND","Other - Solutions Classic",12
"11097","UNWIRED BROADBAND","PacketPortal SW & Solutions",6.18987341772152
"11425","UNWIRED BROADBAND","Passive Plug-ins",12
"11626","UNWIRED BROADBAND","PathTrak",12
"11817","UNWIRED BROADBAND","PI Product",12
"12104","UNWIRED BROADBAND","Probe Tips",8.80851063829787
"12285","UNWIRED BROADBAND","PT Hardware",12
"12489","UNWIRED BROADBAND","PT SART",12
"12643","UNWIRED BROADBAND","PT Services",12
"12761","UNWIRED BROADBAND","QT-600-10",12
"12913","UNWIRED BROADBAND","QT-600-2",12
"13110","UNWIRED BROADBAND","RANAdvisor Product",8.28813559322034
"13318","UNWIRED BROADBAND","RANAdvisor Services & Support",12
"13544","UNWIRED BROADBAND","RCATS Product",12
"13707","UNWIRED BROADBAND","Repair",12
"13896","UNWIRED BROADBAND","Replacement Parts",7.78899082568807
"14094","UNWIRED BROADBAND","RPM-3000",12
"14287","UNWIRED BROADBAND","RPM2000",7.78899082568807
"14505","UNWIRED BROADBAND","RSAM",6.25301204819277
"14721","UNWIRED BROADBAND","SDA",6.3370786516854
"14892","UNWIRED BROADBAND","SDA-5000",12
"15235","UNWIRED BROADBAND","SMART Handhelds",4.95652173913043
"15442","UNWIRED BROADBAND","SmartClass ADSL",12
"15639","UNWIRED BROADBAND","SmartClass E1",7.92307692307692
"15809","UNWIRED BROADBAND","SmartClass Ethernet",12
"16030","UNWIRED BROADBAND","SMARTClass Fiber",12
"16180","UNWIRED BROADBAND","SmartClass HOME",12
"16312","UNWIRED BROADBAND","SmartClass Triple Play",12
"16460","UNWIRED BROADBAND","SmartID",6.9434628975265
"16631","UNWIRED BROADBAND","SmartPocket Handhelds",7.89473684210526
"16800","UNWIRED BROADBAND","Source, EDFA & BBS Modules",6.18987341772152
"16981","UNWIRED BROADBAND","StrataSync",7.30434782608696
"17411","UNWIRED BROADBAND","T-BERD 8000",10.1158878504673
"17791","UNWIRED BROADBAND","T3AS",12
"17970","UNWIRED BROADBAND","TB-6000A Transport Module",9.46153846153846
"18452","UNWIRED BROADBAND","TB/MTS 8000 Platform",12
"18622","UNWIRED BROADBAND","Test Devices",9.2441113490364
"18834","UNWIRED BROADBAND","Test Productivity Pack",6.18987341772152
"19246","UNWIRED BROADBAND","TrueSpeed",12
"19437","UNWIRED BROADBAND","Ultra FED",9.08670520231214
"19583","UNWIRED BROADBAND","Volicon",12
"19773","UNWIRED BROADBAND","VSA",12
"19945","UNWIRED BROADBAND","VSE-1100",7.23529411764706
"20158","UNWIRED BROADBAND","WiFi Smart Accessory",12
"20485","UNWIRED BROADBAND","WR 2.5G Trans/Regen",12
"20705","UNWIRED BROADBAND","WR Amplification",6.18987341772152
"20868","UNWIRED BROADBAND","WR Common",6.25301204819277
"21080","UNWIRED BROADBAND","WS 10G Trans/Regen",12
"21296","UNWIRED BROADBAND","WS 2.5G Trans/Regen",12
"21894","UNWIRED BROADBAND","XGIG - Other",3
"160","US CELLULAR","Accessories",59
"1078","US CELLULAR","Attenuators & Backreflector Modules",45.5806451612903
"2124","US CELLULAR","CapacityAdvisor Held",39.8
"2294","US CELLULAR","CellAdvisor",49.2315789473684
"3095","US CELLULAR","Converged Assurance Support",59
"3317","US CELLULAR","CT-650",59
"3419","US CELLULAR","CT-650SM",59
"3582","US CELLULAR","Digital Inspection & Test",59
"4978","US CELLULAR","EA Support",59
"5209","US CELLULAR","Education",59
"5697","US CELLULAR","FIT Generic",59
"9005","US CELLULAR","MTS-5100e",40.0612244897959
"10317","US CELLULAR","OSA",39.8
"10879","US CELLULAR","Other - Solutions Classic",59
"12105","US CELLULAR","Probe Tips",59
"12286","US CELLULAR","PT Hardware",59
"12490","US CELLULAR","PT SART",59
"12644","US CELLULAR","PT Services",59
"13545","US CELLULAR","RCATS Product",59
"13708","US CELLULAR","Repair",59
"16031","US CELLULAR","SMARTClass Fiber",27
"16632","US CELLULAR","SmartPocket Handhelds",27
"18623","US CELLULAR","Test Devices",59
"19584","US CELLULAR","Volicon",59
"21697","US CELLULAR","XGIG - FC 16G",59
"21895","US CELLULAR","XGIG - Other",40.4736842105263
"161","UTILITY SALES","Accessories",4.96096143272327
"367","UTILITY SALES","ACE",4.50154016270437
"522","UTILITY SALES","Advanced Signal Conditioning Modules",2
"702","UTILITY SALES","Analog Inspection & Test",5.35828877005348
"881","UTILITY SALES","ANT-5",4.45284357015086
"1079","UTILITY SALES","Attenuators & Backreflector Modules",2
"1263","UTILITY SALES","Benchtop Inspection",2
"1425","UTILITY SALES","BrightJack",6.43871981150599
"1590","UTILITY SALES","CA product",7.91836734693878
"1722","UTILITY SALES","Calibration Plan",4.45284357015086
"1925","UTILITY SALES","Calibrations",4.89171146290235
"2125","UTILITY SALES","CapacityAdvisor Held",4.475382803298
"2295","UTILITY SALES","CellAdvisor",5.36357324693358
"2488","UTILITY SALES","Certifier",5.52795031055901
"2661","UTILITY SALES","CleanBlast",4.19826904390663
"2873","UTILITY SALES","Common Product",6.68642757919039
"3096","UTILITY SALES","Converged Assurance Support",7.35599534342258
"3318","UTILITY SALES","CT-650",4.49638928242585
"3950","UTILITY SALES","DSAM",5.27518414560541
"4145","UTILITY SALES","DSAM-6300",6.36921881072677
"4356","UTILITY SALES","DSAM 2300/3300",4.45284357015086
"4561","UTILITY SALES","DSAM Upgrades",4.56410256410256
"4756","UTILITY SALES","DTS",6.38587015231717
"4979","UTILITY SALES","EA Support",4.83021230097722
"5210","UTILITY SALES","Education",5.53954081632653
"5359","UTILITY SALES","Ethernet Network Management Tools",4.37398373983739
"5698","UTILITY SALES","FIT Generic",6.38015839933306
"5876","UTILITY SALES","FST-2000",5.42433565078365
"6013","UTILITY SALES","FST-2207/2209 DS1",6
"6206","UTILITY SALES","FST-2310",4.38655462184874
"6421","UTILITY SALES","FST-2310-DS3",5.74639240535369
"6559","UTILITY SALES","FST-2310-OC12",6
"6725","UTILITY SALES","FST-2310-OC3",4.77574203004764
"6900","UTILITY SALES","FST-2802 G",6.6178861788618
"7012","UTILITY SALES","GigaStor",6.59842519685038
"7177","UTILITY SALES","HCU1500",5.2187071376405
"7368","UTILITY SALES","HST-3000 SIMs",5.49588028909157
"7552","UTILITY SALES","HST-3000C",5.95600000496838
"7728","UTILITY SALES","HST-3000C-CE",5.95776057421452
"7915","UTILITY SALES","JMEP",4.45284357015086
"8034","UTILITY SALES","Legacy Wireline Services",7.92156862745098
"8418","UTILITY SALES","MAP-200 Chassis, Accessories & Software",2
"8605","UTILITY SALES","MAP Standalone Switches",4.45284357015086
"8719","UTILITY SALES","Misc Hardware",6.62809917355373
"9006","UTILITY SALES","MTS-5100e",4.368
"9201","UTILITY SALES","NC Ethernet TT",6.38587015231717
"9333","UTILITY SALES","NI - Maintenance",6.58914728682171
"9520","UTILITY SALES","nTAPs",4.8092328808396
"9655","UTILITY SALES","ONT-Jitter",2
"9838","UTILITY SALES","ONX-580",6.04247231928929
"9990","UTILITY SALES","Optical Switch Modules",2
"10101","UTILITY SALES","ORS",6.62809917355373
"10318","UTILITY SALES","OSA",6.38015839933306
"10472","UTILITY SALES","OST",2
"10649","UTILITY SALES","OTDR - FiberComplete modules",5.04457483371013
"10880","UTILITY SALES","Other - Solutions Classic",4.45284357015086
"11098","UTILITY SALES","PacketPortal SW & Solutions",4.02738863529042
"11426","UTILITY SALES","Passive Plug-ins",4.45284357015086
"11627","UTILITY SALES","PathTrak",5.67441860465116
"11818","UTILITY SALES","PI Product",4.45284357015086
"11931","UTILITY SALES","Polatis Cross Connects",6
"12106","UTILITY SALES","Probe Tips",4.98919402106883
"12287","UTILITY SALES","PT Hardware",7.23076923076923
"12491","UTILITY SALES","PT SART",6.37461020018107
"12645","UTILITY SALES","PT Services",7.91836734693878
"12762","UTILITY SALES","QT-600-10",5.7376171352075
"12914","UTILITY SALES","QT-600-2",4.90196078431373
"13111","UTILITY SALES","RANAdvisor Product",5.99605405938641
"13319","UTILITY SALES","RANAdvisor Services & Support",5.36650933716397
"13546","UTILITY SALES","RCATS Product",5.07190962415816
"13709","UTILITY SALES","Repair",5.03585136542851
"13897","UTILITY SALES","Replacement Parts",4.02738863529041
"14095","UTILITY SALES","RPM-3000",5.49748743718593
"14288","UTILITY SALES","RPM2000",4.02738863529041
"14506","UTILITY SALES","RSAM",3.7342452369321
"14722","UTILITY SALES","SDA",4.66666666666667
"14893","UTILITY SALES","SDA-5000",6.32116788321168
"15236","UTILITY SALES","SMART Handhelds",5.57483731019523
"15443","UTILITY SALES","SmartClass ADSL",6.6178861788618
"15640","UTILITY SALES","SmartClass E1",5.47642623285321
"15810","UTILITY SALES","SmartClass Ethernet",4.45458167918653
"16032","UTILITY SALES","SMARTClass Fiber",4.78649334296243
"16181","UTILITY SALES","SmartClass HOME",10
